"Comas";"Ile";"TrancheAge";"Sexe";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Papeete";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,497422680412371;50;59
"Papeete";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,529608938547486;60;150
"Papeete";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,470391061452514;60;150
"Papeete";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,6;;150
"Papeete";"Tahiti";;"Homme";"Veuf,veuve";"Propriétaire du sol et du logement";0,4;;150
"Papenoo";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,474299065420561;0;13
"Papenoo";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,525700934579439;0;13
"Papenoo";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,485074626865672;14;19
"Papenoo";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,514925373134328;14;19
"Papenoo";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,47976011994003;20;29
"Papenoo";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,52023988005997;20;29
"Papenoo";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,500848896434635;30;39
"Papenoo";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,499151103565365;30;39
"Papenoo";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,468694096601073;40;49
"Papenoo";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,531305903398927;40;49
"Papenoo";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,4975;50;59
"Papenoo";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5025;50;59
"Papenoo";"Tahiti";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,467576791808874;60;150
"Papenoo";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,532423208191126;60;150
"Papetoai";"Moorea";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,479245283018868;0;13
"Papetoai";"Moorea";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,520754716981132;0;13
"Papetoai";"Moorea";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,470588235294118;14;19
"Papetoai";"Moorea";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,529411764705882;14;19
"Papetoai";"Moorea";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,494974874371859;20;29
"Papetoai";"Moorea";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,505025125628141;20;29
"Papetoai";"Moorea";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,444794952681388;30;39
"Papetoai";"Moorea";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,555205047318612;30;39
"Papetoai";"Moorea";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,482456140350877;40;49
"Papetoai";"Moorea";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,517543859649123;40;49
"Papetoai";"Moorea";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,482352941176471;50;59
"Papetoai";"Moorea";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,517647058823529;50;59
"Papetoai";"Moorea";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,425339366515837;60;150
"Papetoai";"Moorea";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,574660633484163;60;150
"Parea";"Huahine";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,410714285714286;0;13
"Parea";"Huahine";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,589285714285714;0;13
"Parea";"Huahine";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,422222222222222;14;19
"Parea";"Huahine";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,577777777777778;14;19
"Parea";"Huahine";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,519230769230769;20;29
"Parea";"Huahine";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,480769230769231;20;29
"Parea";"Huahine";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,440677966101695;30;39
"Parea";"Huahine";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,559322033898305;30;39
"Parea";"Huahine";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,4875;40;49
"Parea";"Huahine";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5125;40;49
"Parea";"Huahine";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Parea";"Huahine";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Parea";"Huahine";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,426229508196721;60;150
"Parea";"Huahine";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,573770491803279;60;150
"Pirae";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,485148514851485;0;13
"Pirae";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,514851485148515;0;13
"Pirae";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,481592787377911;14;19
"Pirae";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,518407212622089;14;19
"Pirae";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,498122653316646;20;29
"Pirae";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,501877346683354;20;29
"Pirae";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,496066635816751;30;39
"Pirae";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,503933364183249;30;39
"Pirae";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,47753659767794;40;49
"Pirae";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,52246340232206;40;49
"Pirae";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,492063492063492;50;59
"Pirae";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,507936507936508;50;59
"Pirae";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,530864197530864;60;150
"Pirae";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,469135802469136;60;150
"Pirae";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Puamau";"Hiva Oa";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,493150684931507;0;13
"Puamau";"Hiva Oa";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,506849315068493;0;13
"Puamau";"Hiva Oa";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,513513513513513;14;19
"Puamau";"Hiva Oa";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,486486486486487;14;19
"Puamau";"Hiva Oa";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,37037037037037;20;29
"Puamau";"Hiva Oa";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,62962962962963;20;29
"Puamau";"Hiva Oa";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,431034482758621;30;39
"Puamau";"Hiva Oa";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,568965517241379;30;39
"Puamau";"Hiva Oa";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,395833333333333;40;49
"Puamau";"Hiva Oa";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,604166666666667;40;49
"Puamau";"Hiva Oa";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,625;50;59
"Puamau";"Hiva Oa";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,375;50;59
"Puamau";"Hiva Oa";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,529411764705882;60;150
"Puamau";"Hiva Oa";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,470588235294118;60;150
"Pueu";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,470103092783505;0;13
"Pueu";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,529896907216495;0;13
"Pueu";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,41897233201581;14;19
"Pueu";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,58102766798419;14;19
"Pueu";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,517241379310345;20;29
"Pueu";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,482758620689655;20;29
"Pueu";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,45819397993311;30;39
"Pueu";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,54180602006689;30;39
"Pueu";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,446564885496183;40;49
"Pueu";"Tahiti";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,553435114503817;40;49
"Pueu";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,472906403940887;50;59
"Pueu";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,527093596059113;50;59
"Pueu";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,554913294797688;60;150
"Pueu";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,445086705202312;60;150
"Pueu";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Pukapuka";"Pukapuka";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,613636363636364;0;13
"Pukapuka";"Pukapuka";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,386363636363636;0;13
"Pukapuka";"Pukapuka";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Pukapuka";"Pukapuka";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Pukapuka";"Pukapuka";"20 - 29 ans";"Femme";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,478260869565217;20;29
"Pukapuka";"Pukapuka";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,521739130434783;20;29
"Pukapuka";"Pukapuka";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,380952380952381;30;39
"Pukapuka";"Pukapuka";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,619047619047619;30;39
"Pukapuka";"Pukapuka";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,470588235294118;40;49
"Pukapuka";"Pukapuka";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,529411764705882;40;49
"Pukapuka";"Pukapuka";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,434782608695652;50;59
"Pukapuka";"Pukapuka";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,565217391304348;50;59
"Pukapuka";"Pukapuka";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,375;60;150
"Pukapuka";"Pukapuka";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,625;60;150
"Pukarua";"Pukarua";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,578947368421053;0;13
"Pukarua";"Pukarua";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,421052631578947;0;13
"Pukarua";"Pukarua";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,375;14;19
"Pukarua";"Pukarua";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,625;14;19
"Pukarua";"Pukarua";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,536585365853659;20;29
"Pukarua";"Pukarua";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,463414634146341;20;29
"Pukarua";"Pukarua";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,346153846153846;30;39
"Pukarua";"Pukarua";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,653846153846154;30;39
"Pukarua";"Pukarua";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,521739130434783;40;49
"Pukarua";"Pukarua";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,478260869565217;40;49
"Pukarua";"Pukarua";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Pukarua";"Pukarua";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Pukarua";"Pukarua";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,538461538461538;60;150
"Pukarua";"Pukarua";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,461538461538462;60;150
"Punaauia";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,484187005843933;0;13
"Punaauia";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,515812994156067;0;13
"Punaauia";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,506817296455006;14;19
"Punaauia";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,493182703544994;14;19
"Punaauia";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,522109988776655;20;29
"Punaauia";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,477890011223345;20;29
"Punaauia";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,508443210733287;30;39
"Punaauia";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,491556789266713;30;39
"Punaauia";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,501043357291908;40;49
"Punaauia";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,498956642708092;40;49
"Punaauia";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,492009834050399;50;59
"Punaauia";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5079901659496;50;59
"Punaauia";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,512456747404844;60;150
"Punaauia";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,487543252595156;60;150
"Punaauia";"Tahiti";;"Femme";"Veuf,veuve";"Logé gratuitement (parents, amis, employeurs)";0,5;;150
"Punaauia";"Tahiti";;"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;;150
"Puohine";"Raiatea";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,6;0;13
"Puohine";"Raiatea";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,4;0;13
"Puohine";"Raiatea";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,416666666666667;14;19
"Puohine";"Raiatea";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,583333333333333;14;19
"Puohine";"Raiatea";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,465116279069767;20;29
"Puohine";"Raiatea";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,534883720930233;20;29
"Puohine";"Raiatea";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,491525423728814;30;39
"Puohine";"Raiatea";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,508474576271186;30;39
"Puohine";"Raiatea";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,404761904761905;40;49
"Puohine";"Raiatea";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,595238095238095;40;49
"Puohine";"Raiatea";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5625;50;59
"Puohine";"Raiatea";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,4375;50;59
"Puohine";"Raiatea";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,444444444444444;60;150
"Puohine";"Raiatea";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,555555555555556;60;150
"Rairua-Mahanatoa";"Raivavae";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,505882352941176;0;13
"Rairua-Mahanatoa";"Raivavae";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,494117647058824;0;13
"Rairua-Mahanatoa";"Raivavae";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,408163265306122;14;19
"Rairua-Mahanatoa";"Raivavae";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,591836734693878;14;19
"Rairua-Mahanatoa";"Raivavae";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,506493506493506;20;29
"Rairua-Mahanatoa";"Raivavae";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,493506493506494;20;29
"Rairua-Mahanatoa";"Raivavae";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,529411764705882;30;39
"Rairua-Mahanatoa";"Raivavae";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,470588235294118;30;39
"Rairua-Mahanatoa";"Raivavae";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,492307692307692;40;49
"Rairua-Mahanatoa";"Raivavae";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,507692307692308;40;49
"Rairua-Mahanatoa";"Raivavae";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,381818181818182;50;59
"Rairua-Mahanatoa";"Raivavae";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,618181818181818;50;59
"Rairua-Mahanatoa";"Raivavae";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,453125;60;150
"Rairua-Mahanatoa";"Raivavae";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,546875;60;150
"Rangiroa";"Rangiroa";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,483670295489891;0;13
"Rangiroa";"Rangiroa";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,516329704510109;0;13
"Rangiroa";"Rangiroa";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,414634146341463;14;19
"Rangiroa";"Rangiroa";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,585365853658537;14;19
"Rangiroa";"Rangiroa";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,469047619047619;20;29
