"Comas";"Ile";"Sexe";"TrancheAge";"CS8";"Menages";"Individus";"ResidencesPrincipales";"PopMoyenneMenage"
"Punaauia";"Tahiti";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";65;131;65;2
"Punaauia";"Tahiti";"Femmes";"50-59 ans";"Professions intermédiaires";89;204;89;2,08988764044944
"Punaauia";"Tahiti";"Femmes";"50-59 ans";"Employés";103;269;103;2,60194174757282
"Punaauia";"Tahiti";"Femmes";"50-59 ans";"Ouvriers";19;55;19;2,47368421052632
"Punaauia";"Tahiti";"Femmes";"50-59 ans";"Sans emploi";61;848;61;1,34426229508197
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Agriculteurs exploitants";;1;;
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";16;33;16;2,125
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Cadres et professions intellectuelles supérieures";13;20;13;1,61538461538462
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Professions intermédiaires";14;25;14;1,92857142857143
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Employés";23;43;23;3,08695652173913
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Ouvriers";2;4;2;1,5
"Punaauia";"Tahiti";"Femmes";"60-69 ans";"Sans emploi";122;732;122;1,09016393442623
"Punaauia";"Tahiti";"Femmes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";3;7;3;1,66666666666667
"Punaauia";"Tahiti";"Femmes";"70-79 ans";"Cadres et professions intellectuelles supérieures";;2;;
"Punaauia";"Tahiti";"Femmes";"70-79 ans";"Professions intermédiaires";1;1;1;1
"Punaauia";"Tahiti";"Femmes";"70-79 ans";"Employés";2;3;2;1
"Punaauia";"Tahiti";"Femmes";"70-79 ans";"Ouvriers";1;2;1;2
"Punaauia";"Tahiti";"Femmes";"70-79 ans";"Sans emploi";95;437;95;1,2
"Punaauia";"Tahiti";"Femmes";"80 ans et plus";"Agriculteurs exploitants";1;1;1;3
"Punaauia";"Tahiti";"Femmes";"80 ans et plus";"Artisans, commerçants et chefs d'entreprise";1;1;1;3
"Punaauia";"Tahiti";"Femmes";"80 ans et plus";"Employés";;3;;
"Punaauia";"Tahiti";"Femmes";"80 ans et plus";"Ouvriers";1;1;1;2
"Punaauia";"Tahiti";"Femmes";"80 ans et plus";"Sans emploi";52;166;52;1,21153846153846
"Anatonu";"Raivavae";"Hommes";"0-9 ans";"Né après le 22/08/1998";;18;;
"Anatonu";"Raivavae";"Hommes";"10-19 ans";"Sans emploi";1;7;1;2
"Anatonu";"Raivavae";"Hommes";"10-19 ans";"Né après le 22/08/1998";;13;;
"Anatonu";"Raivavae";"Hommes";"20-29 ans";"Employés";1;2;1;11
"Anatonu";"Raivavae";"Hommes";"20-29 ans";"Ouvriers";3;6;3;6
"Anatonu";"Raivavae";"Hommes";"20-29 ans";"Sans emploi";7;22;7;4
"Anatonu";"Raivavae";"Hommes";"30-39 ans";"Professions intermédiaires";;1;;
"Anatonu";"Raivavae";"Hommes";"30-39 ans";"Employés";1;2;1;6
"Anatonu";"Raivavae";"Hommes";"30-39 ans";"Ouvriers";4;4;4;3,75
"Anatonu";"Raivavae";"Hommes";"30-39 ans";"Sans emploi";;5;;
"Anatonu";"Raivavae";"Hommes";"40-49 ans";"Agriculteurs exploitants";1;1;1;3
"Anatonu";"Raivavae";"Hommes";"40-49 ans";"Ouvriers";4;4;4;8,25
"Anatonu";"Raivavae";"Hommes";"40-49 ans";"Sans emploi";4;10;4;4
"Anatonu";"Raivavae";"Hommes";"50-59 ans";"Agriculteurs exploitants";2;2;2;4,5
"Anatonu";"Raivavae";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;4
"Anatonu";"Raivavae";"Hommes";"50-59 ans";"Employés";1;1;1;4
"Anatonu";"Raivavae";"Hommes";"50-59 ans";"Sans emploi";1;7;1;2
"Anatonu";"Raivavae";"Hommes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;3
"Anatonu";"Raivavae";"Hommes";"60-69 ans";"Ouvriers";1;1;1;8
"Anatonu";"Raivavae";"Hommes";"60-69 ans";"Sans emploi";2;9;2;1
"Anatonu";"Raivavae";"Hommes";"70-79 ans";"Ouvriers";1;1;1;2
"Anatonu";"Raivavae";"Hommes";"70-79 ans";"Sans emploi";4;11;4;2,5
"Anatonu";"Raivavae";"Hommes";"80 ans et plus";"Sans emploi";2;3;2;1,5
"Anatonu";"Raivavae";"Femmes";"0-9 ans";"Né après le 22/08/1998";;23;;
"Anatonu";"Raivavae";"Femmes";"10-19 ans";"Sans emploi";;7;;
"Anatonu";"Raivavae";"Femmes";"10-19 ans";"Né après le 22/08/1998";;10;;
"Anatonu";"Raivavae";"Femmes";"20-29 ans";"Professions intermédiaires";1;1;1;2
"Anatonu";"Raivavae";"Femmes";"20-29 ans";"Ouvriers";2;4;2;5,5
"Anatonu";"Raivavae";"Femmes";"20-29 ans";"Sans emploi";;9;;
"Anatonu";"Raivavae";"Femmes";"30-39 ans";"Employés";1;2;1;5
"Anatonu";"Raivavae";"Femmes";"30-39 ans";"Ouvriers";5;7;5;4
"Anatonu";"Raivavae";"Femmes";"30-39 ans";"Sans emploi";;8;;
"Anatonu";"Raivavae";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;3;1;2
"Anatonu";"Raivavae";"Femmes";"40-49 ans";"Employés";2;3;2;2,5
"Anatonu";"Raivavae";"Femmes";"40-49 ans";"Ouvriers";1;2;1;5
"Anatonu";"Raivavae";"Femmes";"40-49 ans";"Sans emploi";1;10;1;2
"Anatonu";"Raivavae";"Femmes";"50-59 ans";"Professions intermédiaires";1;1;1;5
"Anatonu";"Raivavae";"Femmes";"50-59 ans";"Employés";1;4;1;2
"Anatonu";"Raivavae";"Femmes";"50-59 ans";"Ouvriers";;1;;
"Anatonu";"Raivavae";"Femmes";"50-59 ans";"Sans emploi";;3;;
"Anatonu";"Raivavae";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";;2;;
"Anatonu";"Raivavae";"Femmes";"60-69 ans";"Ouvriers";1;1;1;10
"Anatonu";"Raivavae";"Femmes";"60-69 ans";"Sans emploi";;8;;
"Anatonu";"Raivavae";"Femmes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;4
"Anatonu";"Raivavae";"Femmes";"70-79 ans";"Sans emploi";;7;;
"Anatonu";"Raivavae";"Femmes";"80 ans et plus";"Sans emploi";1;4;1;1
"Rairua-Mahanatoa";"Raivavae";"Hommes";"0-9 ans";"Né après le 22/08/1998";;28;;
"Rairua-Mahanatoa";"Raivavae";"Hommes";"10-19 ans";"Agriculteurs exploitants";1;1;1;1
"Rairua-Mahanatoa";"Raivavae";"Hommes";"10-19 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;5
"Rairua-Mahanatoa";"Raivavae";"Hommes";"10-19 ans";"Employés";;1;;
"Rairua-Mahanatoa";"Raivavae";"Hommes";"10-19 ans";"Ouvriers";1;3;1;4
"Rairua-Mahanatoa";"Raivavae";"Hommes";"10-19 ans";"Sans emploi";1;21;1;9
"Rairua-Mahanatoa";"Raivavae";"Hommes";"10-19 ans";"Né après le 22/08/1998";;16;;
"Rairua-Mahanatoa";"Raivavae";"Hommes";"20-29 ans";"Agriculteurs exploitants";1;3;1;6
"Rairua-Mahanatoa";"Raivavae";"Hommes";"20-29 ans";"Employés";3;3;3;3,66666666666667
"Rairua-Mahanatoa";"Raivavae";"Hommes";"20-29 ans";"Ouvriers";6;11;6;3,83333333333333
"Rairua-Mahanatoa";"Raivavae";"Hommes";"20-29 ans";"Sans emploi";5;21;5;4,2
"Rairua-Mahanatoa";"Raivavae";"Hommes";"30-39 ans";"Agriculteurs exploitants";2;3;2;5,5
"Rairua-Mahanatoa";"Raivavae";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;3
"Rairua-Mahanatoa";"Raivavae";"Hommes";"30-39 ans";"Employés";3;3;3;3
"Rairua-Mahanatoa";"Raivavae";"Hommes";"30-39 ans";"Ouvriers";6;8;6;3,5
"Rairua-Mahanatoa";"Raivavae";"Hommes";"30-39 ans";"Sans emploi";3;9;3;3,33333333333333
"Rairua-Mahanatoa";"Raivavae";"Hommes";"40-49 ans";"Agriculteurs exploitants";4;5;4;3,25
"Rairua-Mahanatoa";"Raivavae";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";2;2;2;4
"Rairua-Mahanatoa";"Raivavae";"Hommes";"40-49 ans";"Professions intermédiaires";4;4;4;4,25
"Rairua-Mahanatoa";"Raivavae";"Hommes";"40-49 ans";"Employés";6;6;6;3,33333333333333
"Rairua-Mahanatoa";"Raivavae";"Hommes";"40-49 ans";"Ouvriers";5;5;5;4,2
"Rairua-Mahanatoa";"Raivavae";"Hommes";"40-49 ans";"Sans emploi";5;11;5;3,6
"Rairua-Mahanatoa";"Raivavae";"Hommes";"50-59 ans";"Agriculteurs exploitants";6;6;6;6,66666666666667
"Rairua-Mahanatoa";"Raivavae";"Hommes";"50-59 ans";"Professions intermédiaires";3;3;3;2,66666666666667
"Rairua-Mahanatoa";"Raivavae";"Hommes";"50-59 ans";"Employés";1;2;1;4
"Rairua-Mahanatoa";"Raivavae";"Hommes";"50-59 ans";"Ouvriers";3;3;3;3,66666666666667
"Rairua-Mahanatoa";"Raivavae";"Hommes";"50-59 ans";"Sans emploi";9;20;9;2,66666666666667
"Rairua-Mahanatoa";"Raivavae";"Hommes";"60-69 ans";"Agriculteurs exploitants";1;1;1;4
"Rairua-Mahanatoa";"Raivavae";"Hommes";"60-69 ans";"Sans emploi";6;20;6;3
"Rairua-Mahanatoa";"Raivavae";"Hommes";"70-79 ans";"Agriculteurs exploitants";1;2;1;2
"Rairua-Mahanatoa";"Raivavae";"Hommes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;1
"Rairua-Mahanatoa";"Raivavae";"Hommes";"70-79 ans";"Sans emploi";2;9;2;2
"Rairua-Mahanatoa";"Raivavae";"Hommes";"80 ans et plus";"Sans emploi";1;2;1;1
"Rairua-Mahanatoa";"Raivavae";"Femmes";"0-9 ans";"Né après le 22/08/1998";;29;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"10-19 ans";"Ouvriers";;3;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"10-19 ans";"Sans emploi";;16;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"10-19 ans";"Né après le 22/08/1998";;15;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"20-29 ans";"Agriculteurs exploitants";;1;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";;3;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"20-29 ans";"Employés";;6;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"20-29 ans";"Ouvriers";2;6;2;8
"Rairua-Mahanatoa";"Raivavae";"Femmes";"20-29 ans";"Sans emploi";2;23;2;3
"Rairua-Mahanatoa";"Raivavae";"Femmes";"30-39 ans";"Agriculteurs exploitants";1;1;1;5
"Rairua-Mahanatoa";"Raivavae";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";;3;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"30-39 ans";"Professions intermédiaires";1;2;1;2
"Rairua-Mahanatoa";"Raivavae";"Femmes";"30-39 ans";"Employés";;3;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"30-39 ans";"Ouvriers";;1;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"30-39 ans";"Sans emploi";3;17;3;4,33333333333333
"Rairua-Mahanatoa";"Raivavae";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;5;1;4
"Rairua-Mahanatoa";"Raivavae";"Femmes";"40-49 ans";"Professions intermédiaires";1;3;1;5
"Rairua-Mahanatoa";"Raivavae";"Femmes";"40-49 ans";"Employés";2;2;2;6
"Rairua-Mahanatoa";"Raivavae";"Femmes";"40-49 ans";"Ouvriers";2;3;2;4,5
"Rairua-Mahanatoa";"Raivavae";"Femmes";"40-49 ans";"Sans emploi";;19;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";2;2;2;3,5
"Rairua-Mahanatoa";"Raivavae";"Femmes";"50-59 ans";"Employés";2;2;2;2
"Rairua-Mahanatoa";"Raivavae";"Femmes";"50-59 ans";"Ouvriers";2;2;2;4,5
"Rairua-Mahanatoa";"Raivavae";"Femmes";"50-59 ans";"Sans emploi";1;15;1;1
"Rairua-Mahanatoa";"Raivavae";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;2
"Rairua-Mahanatoa";"Raivavae";"Femmes";"60-69 ans";"Sans emploi";;17;;
"Rairua-Mahanatoa";"Raivavae";"Femmes";"70-79 ans";"Sans emploi";2;10;2;1,5
"Rairua-Mahanatoa";"Raivavae";"Femmes";"80 ans et plus";"Sans emploi";;1;;
"Vaiuru";"Raivavae";"Hommes";"0-9 ans";"Né après le 22/08/1998";;12;;
"Vaiuru";"Raivavae";"Hommes";"10-19 ans";"Sans emploi";;8;;
"Vaiuru";"Raivavae";"Hommes";"10-19 ans";"Né après le 22/08/1998";;3;;
"Vaiuru";"Raivavae";"Hommes";"20-29 ans";"Agriculteurs exploitants";;4;;
"Vaiuru";"Raivavae";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Vaiuru";"Raivavae";"Hommes";"20-29 ans";"Employés";1;3;1;3
"Vaiuru";"Raivavae";"Hommes";"20-29 ans";"Ouvriers";4;5;4;7,25
"Vaiuru";"Raivavae";"Hommes";"20-29 ans";"Sans emploi";;13;;
"Vaiuru";"Raivavae";"Hommes";"30-39 ans";"Agriculteurs exploitants";3;6;3;5,33333333333333
"Vaiuru";"Raivavae";"Hommes";"30-39 ans";"Employés";1;2;1;5
"Vaiuru";"Raivavae";"Hommes";"30-39 ans";"Ouvriers";3;5;3;2,66666666666667
"Vaiuru";"Raivavae";"Hommes";"30-39 ans";"Sans emploi";3;8;3;3,66666666666667
"Vaiuru";"Raivavae";"Hommes";"40-49 ans";"Agriculteurs exploitants";5;5;5;3,4
"Vaiuru";"Raivavae";"Hommes";"40-49 ans";"Employés";1;1;1;5
"Vaiuru";"Raivavae";"Hommes";"40-49 ans";"Sans emploi";1;2;1;4
"Vaiuru";"Raivavae";"Hommes";"50-59 ans";"Agriculteurs exploitants";7;7;7;4,57142857142857
"Vaiuru";"Raivavae";"Hommes";"50-59 ans";"Employés";1;1;1;6
"Vaiuru";"Raivavae";"Hommes";"50-59 ans";"Ouvriers";2;2;2;8
"Vaiuru";"Raivavae";"Hommes";"50-59 ans";"Sans emploi";;2;;
"Vaiuru";"Raivavae";"Hommes";"60-69 ans";"Agriculteurs exploitants";5;6;5;7,2
"Vaiuru";"Raivavae";"Hommes";"60-69 ans";"Employés";1;1;1;6
"Vaiuru";"Raivavae";"Hommes";"60-69 ans";"Sans emploi";3;4;3;2,33333333333333
"Vaiuru";"Raivavae";"Hommes";"70-79 ans";"Sans emploi";3;5;3;2,66666666666667
"Vaiuru";"Raivavae";"Hommes";"80 ans et plus";"Agriculteurs exploitants";1;1;1;2
"Vaiuru";"Raivavae";"Femmes";"0-9 ans";"Né après le 22/08/1998";;17;;
"Vaiuru";"Raivavae";"Femmes";"10-19 ans";"Sans emploi";;10;;
"Vaiuru";"Raivavae";"Femmes";"10-19 ans";"Né après le 22/08/1998";;8;;
"Vaiuru";"Raivavae";"Femmes";"20-29 ans";"Employés";;4;;
"Vaiuru";"Raivavae";"Femmes";"20-29 ans";"Ouvriers";;4;;
"Vaiuru";"Raivavae";"Femmes";"20-29 ans";"Sans emploi";1;26;1;4
"Vaiuru";"Raivavae";"Femmes";"30-39 ans";"Ouvriers";1;3;1;3
"Vaiuru";"Raivavae";"Femmes";"30-39 ans";"Sans emploi";;13;;
"Vaiuru";"Raivavae";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";;6;;
"Vaiuru";"Raivavae";"Femmes";"40-49 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Vaiuru";"Raivavae";"Femmes";"40-49 ans";"Professions intermédiaires";;1;;
"Vaiuru";"Raivavae";"Femmes";"40-49 ans";"Employés";1;1;1;4
"Vaiuru";"Raivavae";"Femmes";"40-49 ans";"Ouvriers";1;3;1;1
"Vaiuru";"Raivavae";"Femmes";"40-49 ans";"Sans emploi";1;4;1;2
"Vaiuru";"Raivavae";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";2;6;2;3,5
"Vaiuru";"Raivavae";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";;1;;
"Vaiuru";"Raivavae";"Femmes";"50-59 ans";"Employés";1;4;1;3
"Vaiuru";"Raivavae";"Femmes";"50-59 ans";"Sans emploi";;4;;
"Vaiuru";"Raivavae";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";;2;;
"Vaiuru";"Raivavae";"Femmes";"60-69 ans";"Employés";;1;;
"Vaiuru";"Raivavae";"Femmes";"60-69 ans";"Ouvriers";;1;;
"Vaiuru";"Raivavae";"Femmes";"60-69 ans";"Sans emploi";;6;;
"Vaiuru";"Raivavae";"Femmes";"70-79 ans";"Agriculteurs exploitants";1;1;1;2
"Vaiuru";"Raivavae";"Femmes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;1
"Vaiuru";"Raivavae";"Femmes";"70-79 ans";"Sans emploi";1;3;1;1
"Vaiuru";"Raivavae";"Femmes";"80 ans et plus";"Sans emploi";;2;;
"Makatea";"Makatea";"Hommes";"0-9 ans";"Né après le 22/08/1998";;4;;
"Makatea";"Makatea";"Hommes";"10-19 ans";"Sans emploi";1;3;1;2
"Makatea";"Makatea";"Hommes";"10-19 ans";"Né après le 22/08/1998";;1;;
"Makatea";"Makatea";"Hommes";"20-29 ans";"Sans emploi";3;10;3;2,66666666666667
"Makatea";"Makatea";"Hommes";"30-39 ans";"Ouvriers";1;1;1;5
"Makatea";"Makatea";"Hommes";"30-39 ans";"Sans emploi";1;2;1;1
"Makatea";"Makatea";"Hommes";"40-49 ans";"Sans emploi";3;4;3;4,66666666666667
"Makatea";"Makatea";"Hommes";"50-59 ans";"Employés";1;1;1;4
"Makatea";"Makatea";"Hommes";"50-59 ans";"Ouvriers";1;1;1;2
"Makatea";"Makatea";"Hommes";"50-59 ans";"Sans emploi";2;3;2;1,5
"Makatea";"Makatea";"Hommes";"60-69 ans";"Cadres et professions intellectuelles supérieures";1;1;1;1
"Makatea";"Makatea";"Hommes";"60-69 ans";"Sans emploi";2;2;2;1,5
"Makatea";"Makatea";"Hommes";"70-79 ans";"Sans emploi";;1;;
"Makatea";"Makatea";"Femmes";"0-9 ans";"Né après le 22/08/1998";;6;;
"Makatea";"Makatea";"Femmes";"10-19 ans";"Sans emploi";;3;;
"Makatea";"Makatea";"Femmes";"10-19 ans";"Né après le 22/08/1998";;2;;
"Makatea";"Makatea";"Femmes";"20-29 ans";"Professions intermédiaires";1;2;1;1
"Makatea";"Makatea";"Femmes";"20-29 ans";"Employés";1;1;1;4
"Makatea";"Makatea";"Femmes";"20-29 ans";"Sans emploi";;6;;
"Makatea";"Makatea";"Femmes";"30-39 ans";"Employés";2;2;2;3
"Makatea";"Makatea";"Femmes";"40-49 ans";"Sans emploi";;1;;
"Makatea";"Makatea";"Femmes";"50-59 ans";"Sans emploi";3;4;3;2,66666666666667
"Makatea";"Makatea";"Femmes";"60-69 ans";"Sans emploi";2;4;2;1
"Makatea";"Makatea";"Femmes";"70-79 ans";"Sans emploi";3;3;3;1,33333333333333
"Mataiva";"Mataiva";"Hommes";"0-9 ans";"Né après le 22/08/1998";;29;;
"Mataiva";"Mataiva";"Hommes";"10-19 ans";"Sans emploi";;7;;
"Mataiva";"Mataiva";"Hommes";"10-19 ans";"Né après le 22/08/1998";;11;;
"Mataiva";"Mataiva";"Hommes";"20-29 ans";"Agriculteurs exploitants";10;12;10;4
"Mataiva";"Mataiva";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;4
"Mataiva";"Mataiva";"Hommes";"20-29 ans";"Employés";1;2;1;4
"Mataiva";"Mataiva";"Hommes";"20-29 ans";"Ouvriers";1;2;1;3
"Mataiva";"Mataiva";"Hommes";"20-29 ans";"Sans emploi";1;14;1;4
"Mataiva";"Mataiva";"Hommes";"30-39 ans";"Agriculteurs exploitants";11;12;11;3,81818181818182
"Mataiva";"Mataiva";"Hommes";"30-39 ans";"Professions intermédiaires";1;1;1;2
"Mataiva";"Mataiva";"Hommes";"30-39 ans";"Employés";2;2;2;5
"Mataiva";"Mataiva";"Hommes";"30-39 ans";"Ouvriers";2;2;2;5
"Mataiva";"Mataiva";"Hommes";"30-39 ans";"Sans emploi";1;5;1;4
"Mataiva";"Mataiva";"Hommes";"40-49 ans";"Agriculteurs exploitants";4;5;4;2,75
"Mataiva";"Mataiva";"Hommes";"40-49 ans";"Professions intermédiaires";1;1;1;3
"Mataiva";"Mataiva";"Hommes";"40-49 ans";"Employés";1;1;1;1
"Mataiva";"Mataiva";"Hommes";"40-49 ans";"Ouvriers";2;2;2;4,5
"Mataiva";"Mataiva";"Hommes";"40-49 ans";"Sans emploi";1;4;1;2
"Mataiva";"Mataiva";"Hommes";"50-59 ans";"Agriculteurs exploitants";4;4;4;7,25
"Mataiva";"Mataiva";"Hommes";"50-59 ans";"Cadres et professions intellectuelles supérieures";1;1;1;1
"Mataiva";"Mataiva";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;7
"Mataiva";"Mataiva";"Hommes";"50-59 ans";"Employés";1;1;1;2
"Mataiva";"Mataiva";"Hommes";"50-59 ans";"Ouvriers";1;1;1;2
"Mataiva";"Mataiva";"Hommes";"50-59 ans";"Sans emploi";7;9;7;3
"Mataiva";"Mataiva";"Hommes";"60-69 ans";"Employés";1;1;1;3
"Mataiva";"Mataiva";"Hommes";"60-69 ans";"Sans emploi";4;5;4;3,75
"Mataiva";"Mataiva";"Hommes";"70-79 ans";"Sans emploi";3;4;3;2,66666666666667
"Mataiva";"Mataiva";"Femmes";"0-9 ans";"Né après le 22/08/1998";;33;;
"Mataiva";"Mataiva";"Femmes";"10-19 ans";"Agriculteurs exploitants";;1;;
"Mataiva";"Mataiva";"Femmes";"10-19 ans";"Sans emploi";;11;;
"Mataiva";"Mataiva";"Femmes";"10-19 ans";"Né après le 22/08/1998";;8;;
"Mataiva";"Mataiva";"Femmes";"20-29 ans";"Agriculteurs exploitants";;1;;
"Mataiva";"Mataiva";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;3
"Mataiva";"Mataiva";"Femmes";"20-29 ans";"Employés";;3;;
"Mataiva";"Mataiva";"Femmes";"20-29 ans";"Ouvriers";;1;;
"Mataiva";"Mataiva";"Femmes";"20-29 ans";"Sans emploi";;25;;
"Mataiva";"Mataiva";"Femmes";"30-39 ans";"Agriculteurs exploitants";1;3;1;4
"Mataiva";"Mataiva";"Femmes";"30-39 ans";"Employés";1;5;1;3
"Mataiva";"Mataiva";"Femmes";"30-39 ans";"Sans emploi";;5;;
"Mataiva";"Mataiva";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;4
"Mataiva";"Mataiva";"Femmes";"40-49 ans";"Employés";3;3;3;4
"Mataiva";"Mataiva";"Femmes";"40-49 ans";"Sans emploi";;8;;
"Mataiva";"Mataiva";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Mataiva";"Mataiva";"Femmes";"50-59 ans";"Professions intermédiaires";1;1;1;2
"Mataiva";"Mataiva";"Femmes";"50-59 ans";"Employés";1;3;1;11
"Mataiva";"Mataiva";"Femmes";"50-59 ans";"Sans emploi";;11;;
"Mataiva";"Mataiva";"Femmes";"60-69 ans";"Sans emploi";;7;;
"Mataiva";"Mataiva";"Femmes";"70-79 ans";"Sans emploi";2;7;2;1
"Rangiroa";"Rangiroa";"Hommes";"0-9 ans";"Né après le 22/08/1998";;213;;
"Rangiroa";"Rangiroa";"Hommes";"10-19 ans";"Agriculteurs exploitants";1;9;1;6
"Rangiroa";"Rangiroa";"Hommes";"10-19 ans";"Employés";2;2;2;4,5
"Rangiroa";"Rangiroa";"Hommes";"10-19 ans";"Ouvriers";1;5;1;3
"Rangiroa";"Rangiroa";"Hommes";"10-19 ans";"Sans emploi";2;119;2;5
"Rangiroa";"Rangiroa";"Hommes";"10-19 ans";"Né après le 22/08/1998";;128;;
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Agriculteurs exploitants";23;46;23;3,73913043478261
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";4;5;4;5
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Cadres et professions intellectuelles supérieures";3;3;3;2,66666666666667
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Professions intermédiaires";11;13;11;2,09090909090909
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Employés";15;29;15;3,6
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Ouvriers";28;44;28;3,89285714285714
"Rangiroa";"Rangiroa";"Hommes";"20-29 ans";"Sans emploi";19;83;19;3,05263157894737
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Agriculteurs exploitants";21;23;21;4,09523809523809
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";14;14;14;4
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Cadres et professions intellectuelles supérieures";5;5;5;4,6
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Professions intermédiaires";20;22;20;2,9
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Employés";25;29;25;3,8
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Ouvriers";37;43;37;4,56756756756757
"Rangiroa";"Rangiroa";"Hommes";"30-39 ans";"Sans emploi";19;55;19;4,10526315789474
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Agriculteurs exploitants";36;37;36;4,11111111111111
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";19;19;19;3,52631578947368
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Cadres et professions intellectuelles supérieures";9;9;9;2,77777777777778
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Professions intermédiaires";25;27;25;3,36
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Employés";38;39;38;4,07894736842105
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Ouvriers";34;36;34;4,23529411764706
"Rangiroa";"Rangiroa";"Hommes";"40-49 ans";"Sans emploi";20;43;20;3,25
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Agriculteurs exploitants";10;12;10;4
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";12;12;12;2,5
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Cadres et professions intellectuelles supérieures";10;10;10;2,7
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Professions intermédiaires";14;15;14;3,21428571428571
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Employés";19;20;19;4,42105263157895
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Ouvriers";10;10;10;3,5
"Rangiroa";"Rangiroa";"Hommes";"50-59 ans";"Sans emploi";29;54;29;2,24137931034483
